Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      60 |          60 |       00:00:43 |       94.49% |       94.19% |       0.1844 |       0.1989 |          0.0100 |
|      61 |          61 |       00:00:44 |       94.54% |       94.31% |       0.1825 |       0.1973 |          0.0100 |
|      62 |          62 |       00:00:44 |       94.63% |       94.30% |       0.1814 |       0.1944 |          0.0100 |
|      63 |          63 |       00:00:45 |       94.69% |       94.44% |       0.1792 |       0.1908 |          0.0100 |
|      64 |          64 |       00:00:46 |       94.64% |       94.31% |       0.1785 |       0.1920 |          0.0100 |
|      65 |          65 |       00:00:46 |       94.67% |       94.38% |       0.1774 |       0.1901 |          0.0100 |
|      66 |          66 |       00:00:47 |       94.71% |       94.35% |       0.1759 |       0.1898 |          0.0100 |
|      67 |          67 |       00:00:48 |       94.69% |       94.57% |       0.1755 |       0.1877 |          0.0100 |
|      68 |          68 |       00:00:48 |       94.72% |       94.69% |       0.1731 |       0.1857 |          0.0100 |
|      69 |          69 |       00:00:49 |       94.79% |       94.80% |       0.1705 |       0.1808 |          0.0100 |
|      70 |          70 |       00:00:50 |       94.80% |       94.62% |       0.1679 |       0.1787 |          0.0100 |
|      71 |          71 |       00:00:50 |       94.86% |       94.82% |       0.1673 |       0.1764 |          0.0100 |
|      72 |          72 |       00:00:51 |       94.92% |       94.80% |       0.1670 |       0.1752 |          0.0100 |
|      73 |          73 |       00:00:52 |       94.99% |       94.93% |       0.1644 |       0.1762 |          0.0100 |
|      74 |          74 |       00:00:52 |       95.09% |       94.89% |       0.1638 |       0.1768 |          0.0100 |
|      75 |          75 |       00:00:53 |       95.09% |       95.10% |       0.1631 |       0.1729 |          0.0100 |
|      76 |          76 |       00:00:54 |       95.20% |       95.08% |       0.1610 |       0.1725 |          0.0100 |
|      77 |          77 |       00:00:55 |       95.14% |       94.93% |       0.1611 |       0.1744 |          0.0100 |
|      78 |          78 |       00:00:55 |       95.11% |       94.86% |       0.1601 |       0.1755 |          0.0100 |
|      79 |          79 |       00:00:56 |       95.14% |       94.88% |       0.1593 |       0.1737 |          0.0100 |
|      80 |          80 |       00:00:57 |       95.25% |       94.87% |       0.1568 |       0.1732 |          0.0100 |
|      81 |          81 |       00:00:57 |       95.33% |       95.04% |       0.1554 |       0.1720 |          0.0100 |
|      82 |          82 |       00:00:58 |       95.33% |       95.22% |       0.1558 |       0.1711 |          0.0100 |
|      83 |          83 |       00:00:59 |       95.33% |       95.25% |       0.1546 |       0.1687 |          0.0100 |
|      84 |          84 |       00:00:59 |       95.38% |       95.24% |       0.1524 |       0.1674 |          0.0100 |
|      85 |          85 |       00:01:00 |       95.43% |       95.21% |       0.1496 |       0.1684 |          0.0100 |
